#{"t_start": 1736528470.7258098, "env_id": "footsteps-planning-any-withball-v0"}
r,l,t
-30.900854,27,33234.38468
-23.939128,22,33234.876244
-32.206659,29,33235.339794
-24.204429,22,33235.85735
-37.958896,34,33236.283407
-16.285358,16,33236.895475
-26.019226,24,33237.217005
-22.131158,21,33237.654567
-12.474362,13,33238.048606
-46.641289,39,33238.300634
-28.501563,26,33239.018236
-19.891439,19,33239.508784
-33.694256,30,33239.864832
-15.338239,15,33240.416399
-20.251979,19,33240.685937
-13.021839,13,33241.025484
-41.602789,36,33241.271023
-25.981087,24,33241.919101
-35.728724,31,33242.371662
-33.630564,30,33242.973727
-47.385132,41,33243.541793
-27.988627,26,33244.309383
-12.992149,13,33244.775947
-33.238989,29,33245.042484
-32.79141,29,33245.599047
-28.354094,25,33246.092618
-15.140965,15,33246.553189
-22.393501,21,33246.840734
-31.275625,28,33247.263782
-31.375755,28,33247.770359
-23.893405,22,33248.263921
-41.038086,36,33248.67497
-26.916423,25,33249.376564
-25.674463,23,33249.835622
-11.904904,12,33250.260182
-46.753514,39,33250.49721
-23.026972,21,33251.206811
-12.643583,13,33251.574867
-15.295479,15,33251.794899
-36.119939,32,33252.084426
-18.224715,18,33252.647499
-20.134154,19,33252.991038
-38.096794,33,33253.362089
-41.443512,36,33253.948156
-44.663466,39,33254.587227
-24.001477,22,33255.333827
-36.247578,32,33255.748368
-39.553658,34,33256.325924
-17.245508,17,33256.945509
-19.72429,19,33257.273048
-45.8294,39,33257.612593
-4.139725,5,33258.321186
-28.902582,27,33258.419697
-18.294363,18,33258.93326
-35.313446,32,33259.284312
-26.843531,25,33259.878385
-33.006135,29,33260.35193
-24.31757,23,33260.865498
-46.065821,39,33261.268537
-26.892234,24,33261.993126
-18.547037,18,33262.458688
-23.450762,22,33262.809222
-11.38146,12,33263.196274
-37.126967,33,33263.430299
-18.383542,18,33264.036374
-30.545116,27,33264.352429
-27.365335,25,33264.854994
-29.256121,27,33265.293053
-12.931736,13,33265.796606
-30.847126,28,33266.017628
-29.893254,26,33266.541695
-38.802604,21,33266.970742
-33.217613,30,33267.367815
-33.683875,30,33267.919373
-27.85332,25,33268.468445
-20.540864,19,33268.885501
-34.482338,30,33269.238041
-28.670776,26,33269.793132
-36.89837,32,33270.293694
-10.871163,11,33270.854765
-30.545629,28,33271.058785
-18.156909,17,33271.555352
-32.704756,29,33271.867894
-24.699022,23,33272.381461
-26.800647,25,33272.801512
-44.53448,38,33273.257077
-41.325169,36,33273.984668
-35.432136,31,33274.660247
-31.747683,29,33275.244313
-36.809221,33,33275.781894
-23.679961,22,33276.402963
-20.62366,19,33276.814016
-29.479144,27,33277.17907
-31.779423,28,33277.726643
-13.324584,13,33278.346274
-33.097869,29,33278.642321
-26.617654,24,33279.284903
-41.265556,35,33279.773482
-29.29821,26,33280.452074
-38.181625,33,33280.956642
-19.284898,18,33281.617714
-46.372144,39,33281.964757
-30.561399,28,33282.681347
-35.660767,31,33283.180915
-32.715829,29,33283.746979
-25.620672,23,33284.271548
-21.990698,21,33284.722601
-4.158048,5,33285.116649
-24.729956,23,33285.227159
-30.530918,28,33285.644715
-30.216385,27,33286.199295
-33.76687,29,33286.735854
-46.517936,39,33287.264933
-36.824026,32,33288.001526
-26.381711,24,33288.584593
-36.194628,32,33289.028642
-27.585191,25,33289.635731
-31.806105,29,33290.085283
-29.357945,27,33290.622853
-40.426706,35,33291.163925
-42.76661,36,33291.836999
-49.298812,41,33292.519578
-13.755982,14,33293.236167
-26.793175,24,33293.487698
-41.10208,35,33293.955276
-12.074442,12,33294.597354
-39.951162,35,33294.830377
-19.415472,19,33295.453951
-29.365804,27,33295.821489
-37.014821,33,33296.347564
-50.586306,42,33296.965631
-32.686533,29,33297.734223
-23.544987,22,33298.240794
-30.585895,27,33298.634847
-9.582548,10,33299.107411
-31.496915,28,33299.289444
-34.581447,31,33299.808014
-35.731171,31,33300.377089
-20.080872,19,33300.943647
-23.145602,22,33301.291688
-24.511562,22,33301.683748
-29.749986,27,33302.122807
-23.940684,22,33302.612357
-14.029019,14,33303.015407
-32.527235,29,33303.279945
-26.970521,25,33303.766495
-22.191737,21,33304.256042
-29.349386,26,33304.66708
-29.567436,27,33305.146636
-15.027566,15,33305.632694
-24.016096,22,33305.917229
-47.468697,40,33306.31927
-22.679863,21,33307.044851
-24.262579,23,33307.449391
-41.535362,36,33307.886439
-37.113473,33,33308.524518
-48.872355,42,33309.135586
-30.849846,28,33309.896683
-29.693695,27,33310.414238
-31.027601,27,33310.943803
-47.757269,40,33311.474858
-31.348695,29,33312.209442
-28.235106,26,33312.747508
-48.976428,41,33313.251062
-42.246228,37,33314.044656
-14.521078,14,33314.705234
-26.804374,25,33314.971768
-34.088298,25,33315.433818
-35.559447,32,33315.887383
-38.0788,33,33316.486442
-18.690263,18,33317.076503
-35.095747,32,33317.400033
-26.138687,24,33317.991097
-22.691491,21,33318.420155
-30.936859,27,33318.813199
-17.143555,17,33319.303762
-18.819523,18,33319.625299
-36.7452,32,33319.949341
-21.797689,21,33320.532906
-11.940495,12,33320.914951
-36.715641,33,33321.136973
-11.964542,12,33321.746059
-15.039,15,33321.980585
-40.382745,35,33322.281114
-30.624815,28,33322.887183
-44.30782,38,33323.402759
-44.512206,38,33324.105341
-29.581854,27,33324.774932
-43.463983,37,33325.266502
-37.427929,32,33325.940566
-24.899614,23,33326.518634
-34.701023,31,33326.920691
-27.177684,25,33327.45676
-32.252967,29,33328.033345
-33.667375,29,33328.529908
-45.695635,39,33329.075983
-38.102635,34,33329.766568
-21.669279,20,33330.366644
-17.314871,17,33330.72118
-25.396562,23,33331.032715
-39.43808,34,33331.491267
-33.899893,30,33332.107348
-31.977562,29,33332.685417
-40.531044,35,33333.222977
-33.36396,30,33333.868558
-23.946011,22,33334.433127
-30.241227,27,33334.831178
-34.621299,30,33335.331732
-42.21647,37,33335.867804
-29.431929,27,33336.547879
-40.326179,34,33337.036435
-16.071659,16,33337.591511
-31.577346,29,33337.898047
-27.255782,25,33338.412607
-23.459359,22,33338.859151
-7.288457,8,33339.252208
-23.401246,22,33339.422724
-40.695383,35,33339.826771
-26.570143,25,33340.443853
-24.672817,23,33340.900412
-20.431351,19,33341.321476
-26.83418,25,33341.670512
-27.866858,25,33342.106577
-18.334628,18,33342.590137
-33.273484,29,33342.919676
-27.105271,25,33343.452731
-47.964185,40,33343.929789
-40.634852,35,33344.646396
-30.635837,27,33345.24147
-26.627192,24,33345.755541
-28.158232,26,33346.184582
-23.096508,21,33346.644639
-33.184122,30,33347.030687
-22.405993,21,33347.552751
-23.609786,22,33347.973789
-37.049313,33,33348.392829
-29.888232,27,33348.965888
-17.645401,17,33349.418944
-37.496273,32,33349.722494
-29.889526,27,33350.297579
-16.291399,16,33350.807142
-38.439054,33,33351.140675
-33.058345,29,33351.745747
-20.762892,20,33352.289817
-30.317445,28,33352.664867
-7.459606,8,33353.196421
-25.433228,24,33353.374441
-45.207516,38,33353.826485
-24.723,23,33354.517065
-43.562329,37,33354.973619
-19.248234,18,33355.665195
-28.640063,26,33356.005736
-24.313729,22,33356.482297
-40.406111,35,33356.867342
-24.134239,22,33357.529413
-35.785957,32,33357.910464
-41.147446,35,33358.482544
-22.374014,21,33359.102612
-19.76301,19,33359.486667
-15.20877,15,33359.865707
-6.311184,7,33360.131738
-22.123177,21,33360.27276
-27.17187,25,33360.67681
-34.433665,30,33361.159359
-35.853381,31,33361.687927
-32.935218,29,33362.613624
-32.391388,29,33363.131188
-28.830209,27,33363.649757
-39.051392,33,33364.187832
-25.71096,24,33364.807909
-45.425299,39,33365.296469
-17.159713,17,33365.989064
-36.589374,32,33366.286612
-33.062522,29,33366.893703
-28.00565,25,33367.425264
-20.586601,20,33367.879826
-25.295038,23,33368.22337
-29.172961,26,33368.675938
-40.573745,35,33369.171519
-11.233071,12,33369.773592
-34.499065,31,33370.012615
-30.200371,27,33370.587698
-36.878001,33,33371.069256
-32.695105,29,33371.681339
-49.002171,41,33372.240917
-16.144531,16,33372.972016
-31.172649,29,33373.268554
-37.838502,33,33373.794136
-39.83049,34,33374.429204
-31.75722,29,33375.020279
-29.595311,27,33375.538841
-43.449073,37,33376.040405
-32.828402,29,33376.709995
-26.929617,24,33377.25355
-26.798645,25,33377.714124
-26.527745,24,33378.186683
-31.798007,28,33378.64773
-31.222334,28,33379.173791
-36.335968,31,33379.668341
-26.35784,24,33380.237903
-21.140696,20,33380.644946
-25.180666,24,33381.044003
-33.513497,30,33381.484554
-24.489161,23,33382.037132
-27.212857,25,33382.43318
-29.03472,26,33382.904733
-40.365336,35,33383.391298
-29.725805,27,33384.019376
-39.568497,35,33384.529926
-16.523999,16,33385.147996
-28.944121,27,33385.447524
-31.613172,28,33385.957593
-38.66795,34,33386.494154
-10.502561,11,33387.123233
-26.575936,24,33387.342248
-21.069705,20,33387.770802
-32.910043,29,33388.153342
-30.128902,27,33388.702404
-26.634707,25,33389.208968
-25.4263,23,33389.685529
-17.000559,17,33390.123574
-19.025392,18,33390.425106
-22.326203,21,33390.758138
-19.084544,18,33391.142676
-13.888636,14,33391.475712
-21.568775,20,33391.743743
-33.130661,29,33392.123793
-38.571155,33,33392.677865
-36.394729,32,33393.317935
-15.503663,15,33393.866005
-14.148997,14,33394.154027
-36.666624,33,33394.438562
-29.940072,27,33395.098137
-25.81142,23,33395.611693
-23.934585,22,33396.032747
-38.537245,33,33396.447793
-29.119263,26,33397.103384
-36.330597,32,33397.614939
-46.161181,39,33398.208007
-13.847704,14,33398.874601
-29.602763,27,33399.145641
-19.427235,19,33399.65421
-29.156022,26,33400.009254
-35.667546,31,33400.509813
-31.068732,28,33401.083883
-34.535386,30,33401.553934
-19.874816,19,33402.105007
-34.165086,30,33402.452554
-27.438733,25,33403.031642
-33.338437,30,33403.523213
-16.141049,16,33404.087279
-39.595964,35,33404.400816
-23.770475,22,33405.012881
-17.205808,17,33405.380932
-9.740357,10,33405.702472
-40.072689,35,33405.919497
-23.37481,23,33406.515584
-39.017391,33,33406.946634
-20.785821,19,33407.536711
-45.629769,39,33407.897749
-20.465272,19,33408.578342
-30.698882,28,33408.944883
-15.535933,15,33409.455453
-22.601229,21,33409.72799
-43.665691,37,33410.178558
-36.81681,33,33410.854642
-33.210999,29,33411.461228
-16.252885,16,33411.976779
-29.457466,27,33412.26431
-31.531431,28,33412.773866
-28.07278,26,33413.294427
-18.959928,18,33413.739484
-33.860258,30,33414.087531
-46.578861,40,33414.636094
-22.969613,21,33415.346686
-32.134087,29,33415.715732
-34.111923,31,33416.2453
-45.977105,18,33416.83737
-32.12145,28,33417.185415
-28.035806,25,33417.697968
-37.173959,32,33418.171532
-37.034745,32,33418.75409
-26.237442,24,33419.360664
-22.653824,21,33419.797706
-30.332699,27,33420.202749
-10.631462,11,33420.713311
-22.853457,21,33420.925343
-35.739502,31,33421.323385
-28.967943,26,33421.872453
-32.772096,29,33422.374006
-27.221503,25,33422.885565
-22.912024,21,33423.312613
-32.053126,28,33423.708657
-31.645276,28,33424.237222
-32.402426,29,33424.744787
-13.942863,14,33425.287848
-23.841045,22,33425.550872
-44.784541,38,33425.94892
-30.27197,27,33426.663991
-30.304311,28,33427.165544
-25.178326,23,33427.651611
-30.672388,28,33428.062167
-30.393785,28,33428.595726
-34.491055,31,33429.109288
-17.594265,17,33429.737832
-17.230189,17,33430.063105
-28.97367,26,33430.39882
-41.967689,36,33430.878781
-20.609818,20,33431.522939
-15.534703,15,33431.893665
-31.915271,29,33432.169747
-29.325631,26,33432.718859
-25.411648,24,33433.194911
-36.905196,32,33433.655383
-35.750885,32,33434.251002
-18.714227,18,33434.863218
-34.204359,30,33435.221433
-18.575227,18,33435.755499
-33.881173,30,33436.224382
-29.493404,26,33436.788926
-37.091207,33,33437.277972
-23.990837,22,33437.879767
-20.048162,19,33438.300711
-10.76899,11,33438.645107
-14.022143,14,33438.84951
-10.265272,11,33439.121099
-20.093375,19,33439.330044
-34.917064,30,33439.668247
-28.110195,26,33440.227332
-22.99433,22,33440.677306
-34.071895,31,33441.102623
-33.067552,30,33441.683895
-34.749142,30,33442.214609
-24.505281,23,33442.789174
-26.945474,25,33443.21122
-35.117753,31,33443.671787
-32.087865,29,33444.224863
-31.754865,28,33444.781427
-27.878368,25,33445.306991
-25.66552,24,33445.770545
-46.054311,39,33446.219102
-24.962682,23,33446.915692
-43.975728,37,33447.328743
-24.455709,23,33448.035317
-31.93325,29,33448.445371
-40.313768,35,33448.965938
-30.387042,27,33449.563028
-21.431375,20,33450.030596
-42.235007,36,33450.437654
-30.710668,28,33451.091718
-33.730645,30,33451.605282
-42.614016,36,33452.155344
-39.235418,34,33452.797422
-21.318225,20,33453.482033
-25.469837,23,33453.835067
-20.935577,20,33454.228115
-39.004476,34,33454.617154
-13.74481,14,33455.198725
-27.092689,25,33455.485258
-21.035051,20,33455.912317
-29.442477,27,33456.26737
-30.412262,27,33456.759934
-47.131557,39,33457.253485
-29.704421,27,33457.982091
-22.926707,22,33458.47265
-25.637016,24,33458.883694
-28.344181,25,33459.302737
-21.274717,20,33459.766283
-14.335054,14,33460.133324
-26.927377,25,33460.404351
-13.132178,13,33460.86191
-17.452392,17,33461.104928
-25.250753,24,33461.438968
-42.6895,37,33461.916025
-31.919374,28,33462.589602
-24.294906,23,33463.069163
-35.926416,31,33463.502207
-5.197117,6,33464.049265
-39.886485,34,33464.195778
-34.808792,31,33464.869371
-39.296817,35,33465.416445
-41.194968,35,33466.024511
-34.744304,31,33466.64859
-45.283839,39,33467.220652
-38.654569,33,33467.93823
-15.24783,15,33468.525293
-8.361449,9,33468.783316
-22.050599,21,33468.945339
-7.302515,8,33469.337388
-44.235763,38,33469.494905
-30.118478,28,33470.155484
-33.351849,30,33470.667044
-41.330867,36,33471.225115
-31.665846,29,33471.876191
-14.746686,15,33472.411756
-36.477938,32,33472.705292
-41.311849,36,33473.282366
-38.454791,33,33473.91544
-29.823548,27,33474.539031
-26.985844,25,33475.048602
-30.399613,28,33475.512662
-25.629346,24,33476.050738
-30.841694,27,33476.499787
-13.90267,14,33476.976361
-29.336963,27,33477.251895
-23.292323,22,33477.730448
-31.551774,28,33478.150495
-27.115933,25,33478.667057
-34.534794,31,33479.135614
-29.191745,27,33479.711189
-30.11495,27,33480.21675
-26.867645,24,33480.722807
-33.135466,30,33481.163853
-16.416913,16,33481.680413
-25.89478,24,33481.981955
-39.135233,33,33482.449517
-16.712931,16,33483.032587
-52.58107,44,33483.360122
-44.785792,38,33484.16325
-20.371499,19,33484.866841
-29.339516,27,33485.230885
-13.412521,13,33485.721447
-42.802347,36,33485.977486
-17.64276,17,33486.611565
-34.914685,30,33486.942606
-16.70008,16,33487.475162
-30.629553,28,33487.773704
-34.585589,31,33488.284271
-23.400724,22,33488.860348
-33.18956,30,33489.297396
-29.978548,27,33489.863471
-22.030727,20,33490.356029
-48.266456,41,33490.731068
-40.740054,35,33491.447654
-25.040408,23,33492.081721
-16.124572,16,33492.509768
-28.958197,26,33492.822808
-19.351688,18,33493.359369
-15.974195,16,33493.69291
-38.663355,34,33493.996449
-32.876463,30,33494.629035
-23.064402,22,33495.284151
-1.019923,2,33495.764709
-21.329415,20,33495.813713
-35.024756,30,33496.208752
-20.759175,20,33496.772812
-24.46145,23,33497.162869
-31.154335,28,33497.638424
-21.913767,20,33498.141973
-28.24565,26,33498.502516
-23.939471,22,33499.000075
-33.318998,29,33499.393126
-33.450601,30,33499.968192
-34.177007,30,33500.575268
-28.496552,26,33501.113832
-37.424917,33,33501.619394
-25.100265,23,33502.241959
-30.698753,28,33502.668011
-8.569205,9,33503.155563
-35.18597,31,33503.349582
-40.005562,34,33503.910155
-14.157909,14,33504.553766
-20.451785,20,33504.856299
-28.996546,26,33505.224348
-38.345784,33,33505.674397
-10.548863,11,33506.244468
-18.89542,18,33506.436492
-11.930229,12,33506.764023
-34.529589,31,33507.006055
-33.238988,29,33507.585114
-10.65556,11,33508.12518
-10.369387,11,33508.342203
-33.998874,30,33508.561234
-31.727436,28,33509.080815
-29.678155,27,33509.588399
-16.004118,16,33510.089954
-14.230311,14,33510.38249
-20.409603,19,33510.625024
-40.352043,34,33510.981569
-11.923683,12,33511.585667
-18.172594,18,33511.811696
-36.996174,33,33512.162735
-41.204071,35,33512.775809
-17.784449,17,33513.390892
-35.10957,31,33513.725932
-10.86191,11,33514.266519
-27.551567,25,33514.468539
-34.221567,30,33514.940103
-36.521507,32,33515.484687
-5.34349,6,33516.053774
-33.741518,29,33516.17529
-26.225058,24,33516.731374
-6.425526,7,33517.151438
-35.618527,32,33517.29395
-37.940104,33,33517.879022
-39.687035,35,33518.500102
-17.603162,18,33519.125684
-19.251649,18,33519.459224
-27.459863,25,33519.787769
-17.080556,17,33520.260348
-29.199944,19,33520.553886
-43.896393,37,33520.904433
-25.807929,23,33521.610011
-28.993047,26,33522.018067
-17.332931,17,33522.529139
-33.397862,29,33522.853695
-39.547054,34,33523.365269
-43.842737,37,33524.004343
-26.084694,24,33524.669936
-14.921586,15,33525.091996
-11.751896,12,33525.35253
-25.502377,24,33525.577557
-20.656495,19,33526.0086
-28.537537,26,33526.343646
-34.707837,30,33526.825209
-28.838292,26,33527.394774
-14.045645,14,33527.848326
-43.660592,37,33528.110361
-31.548419,28,33528.810943
-18.139606,17,33529.333003
-14.348524,14,33529.655542
-30.380898,27,33529.931073
-28.125235,26,33530.440636
-33.31068,30,33530.92521
-49.644846,41,33531.477772
-41.488159,36,33532.23985
